X,Y
-118.3845715,34.09057732
-118.0635964,33.87326333
-118.0236015,33.9396444
-117.9063065,33.99578456
-118.0906898,33.9725729
-118.0852211,34.0028936
-117.8167024,34.1176123
-117.9233881,34.03186966
-118.0714773,34.08383646
-117.9233881,34.03186966
-118.5084039,34.37507704
-118.4040569,33.74605087
-117.9194068,34.00178344
-118.2233466,33.89118597
-118.1191452,33.87314096
-117.922116,34.02984367
-117.9622313,34.13361715
-118.057872,34.08130041
-118.0896484,33.97199603
-118.2419366,33.89581214
-118.5736445,34.44444547
-117.9976832,33.91736844
-118.1039591,33.89261346
-117.975352,34.014892
-118.0424759,34.05279612
-117.8343795,34.59542023
-118.2367955,33.97466185
-118.5737604,34.44451468
-118.3522759,33.88938262
-117.9639825,34.13379336
-117.9869493,34.05414054
-117.935108,34.04588278
-118.2697424,34.03327692
-118.1286097,33.88033011
-118.0694403,33.85851184
-118.0860087,34.0031393
-118.1548955,34.68618997
-118.6204835,34.48803438
-118.2353132,33.84820802
-118.2714671,33.87900773
-118.0847456,34.70437684
-118.40052,33.74543001
-118.3329046,34.45548224
-118.2347128,33.90472314
-118.5115763,34.37803293
-118.1264575,34.5908214
-118.0122957,34.11611534
-118.3775869,34.0825048
-118.6197828,34.48700843
-118.1665642,34.03252876
-118.0791062,34.00060064
-118.1205152,34.5772881
-118.1246795,34.6808803
-118.1380413,34.68766953
-118.155486,34.02656236
-118.2975981,33.95209152
-118.2116331,33.93205804
-117.8996501,33.98818491
-118.2651788,33.90916893
-117.9318724,34.57253152
-118.3472,33.87629261
-118.5698517,34.43726887
-118.2057534,33.88462744
-118.3091591,33.9220208
-118.1374444,34.01429682
-118.605758,34.43926698
-118.245957,33.97807955
-118.0809894,34.54351755
-118.1938879,34.19891734
-118.249875,33.8740427
-118.4309,34.42861517
-118.1688826,33.89420526
-118.1845513,34.05951581
-117.8359661,34.02751826
-118.3528227,33.89892021
-118.404037,34.43568022
-118.0584448,34.11078242
-118.343839,33.89354241
-118.1830359,34.04548805
-118.1613873,34.02786352
-118.1015852,33.83259148
-117.9132789,33.9926111
-118.0859217,33.87307138
-118.3784412,34.0885192
-118.2370294,34.66010049
-118.0587646,34.69725077
-118.2947145,33.92499823
-118.0896818,33.85041114
-118.2346505,33.89916923
-118.1029454,34.67306335
-118.1315147,34.18350473
-118.0042481,33.88899252
-118.3829526,34.08865619
-118.1382138,34.68675477
-118.2989899,33.94010959
-118.2233501,33.83702414
-118.0723288,34.08009442
-118.1243156,33.83490167
-118.2926417,33.83151844
-118.1644128,34.18562483
-117.9628785,33.98521499
-118.0643592,33.89014815
-118.0696485,33.85900847
-118.1669053,33.85113278
-118.107009,34.56395051
-118.0100101,33.89112993
-118.2086076,33.91594759
-118.4479882,34.41037119
-118.2396468,33.88240572
-118.0429008,33.87374232
-118.1426637,33.8981493
-118.1526852,34.19647065
-117.8943262,34.00965491
-117.9132789,33.9926111
-118.352918,33.87417788
-118.2407208,33.90991301
-118.1634814,33.83830473
-118.0829671,34.09907544
-117.9029047,33.99272685
-118.404037,34.43568022
-118.0848213,34.12438936
-117.9575095,34.03701689
-117.8862612,34.12195625
-118.1799654,34.04344442
-118.2979906,33.93466896
-118.1654569,33.89093971
-118.1220665,34.19577839
-118.1405102,33.85256359
-118.1530129,33.89449072
-118.0117997,34.10695602
-118.0419762,33.95425999
-117.9906204,33.91984271
-118.0724735,34.58196559
-117.9450479,33.99314176
-118.1022209,33.91552679
-118.059477,33.90448704
-118.0634131,33.85482052
-118.0649519,33.84423338
-118.0938135,33.93126241
-118.0918716,34.67390712
-118.0908902,33.89788387
-118.5432801,34.37684302
-118.0222788,33.87346258
-118.0935153,33.84277042
-118.0733737,33.85239418
-118.1173887,34.67546264
-118.48682,34.41202951
-118.2677891,33.80726102
-117.8051441,34.01685766
-118.3362366,34.00356375
-118.3113602,33.92665614
-118.1141858,34.67855621
-118.4998512,34.45957759
-118.20856,33.93061597
-118.5491841,34.41723596
-118.1463421,33.84241571
-118.562154,34.41972822
-117.8204205,33.99329027
-118.5103313,34.37711701
-118.2990105,33.74152143
-118.0904419,33.87293608
-118.2904348,33.85794419
-118.2173365,33.89408084
-118.1394436,34.710114
-118.1165298,34.69972529
-118.0954209,34.58277391
-117.9240495,33.99057775
-118.2549883,34.13139235
-118.6148304,34.45110342
-118.1240421,33.87309583
-118.2505907,33.82418227
-117.9786745,34.03677397
-118.0188613,33.91678493
-118.1299248,34.67504222
-118.2252767,33.96995527
-118.2251959,33.96995667
-118.0720922,33.83803002
-118.0811338,34.0591043
-118.5111355,34.36961378
-118.4883191,34.4497502
-118.2278309,33.93437076
-118.1671422,34.01803868
-118.0617673,33.87047679
-118.2905085,33.84016344
-118.7805585,34.11702281
-118.1161686,33.83673847
-118.4467831,34.41148066
-118.1470688,34.70987201
-118.6263436,34.5010176
-118.0731841,34.080908
-118.4023962,34.44347237
-118.3876247,34.09056825
-118.2199876,33.90723975
-118.2379506,34.22480469
-118.2947145,33.92499823
-118.2951613,33.84458397
-118.1814252,34.01233729
-118.2428255,34.64492278
-118.2503626,33.94335459
-118.3408588,33.78411449
-118.1809732,34.04930756
-118.1500637,33.85700506
-118.2902591,33.80842095
-117.9193389,33.99032557
-118.0376856,33.94805111
-118.1343866,33.8503902
-117.9151077,33.98831306
-118.0720705,34.56565716
-118.3474421,33.99288781
-118.2236523,33.88427414
-118.3556722,33.88277101
-117.8503789,33.99870435
-118.7218706,34.03197449
-118.0593089,33.98016793
-118.1001771,34.56563342
-118.0993084,33.91932069
-118.2237245,34.65659234
-117.8962839,34.11999883
-118.0615268,34.56763183
-117.8250724,34.10673936
-118.2173365,33.89408084
-118.0442537,34.05192044
-118.0736213,34.10480655
-118.0703999,33.91237328
-118.0186044,33.87824906
-118.080019,33.99977876
-118.1084783,34.67364749
-118.1225984,33.89989625
-118.5122655,34.4426386
-118.1944832,33.93043987
-118.0501859,34.04087617
-118.0594239,34.0123914
-118.2765703,33.82195401
-118.0221905,34.56908745
-118.1251295,33.87914323
-118.5733511,34.38160144
-118.2927849,33.94557308
-118.0871516,34.04440143
-118.2259255,33.90204598
-118.7626326,34.10579576
-118.0723848,33.99228381
-118.1566818,33.91610986
-118.0905861,33.99711629
-118.087207,33.99889314
-118.1818869,33.8869721
-118.164623,34.19012866
-118.1996295,33.91146191
-118.1062097,34.69097664
-118.261087,33.86720058
-118.1237178,33.87491631
-117.9633633,34.00539384
-118.0890898,34.56435114
-118.5733511,34.38160144
-118.5492872,34.38083653
-118.1535118,33.91375355
-118.1647266,33.85038302
-118.2610516,34.64238602
-118.1033065,33.84922186
-118.0955519,33.97824469
-118.2538917,33.95327202
-117.8892883,33.99185717
-118.1510758,34.68359795
-118.3835858,34.08778501
-118.1549618,33.8449478
-118.0322089,34.10432499
-118.0751925,34.58418964
-118.097052,34.16921382
-118.0581184,33.98584826
-118.6575867,34.19506364
-118.1055924,34.55797119
-118.1206882,34.58231525
-118.0442537,34.05192044
-118.0478373,34.5659888
-118.2488158,33.88033357
-118.2165525,33.91075184
-117.9424703,34.05193581
-118.0770656,34.71576089
-118.124118,34.64948382
-118.1578821,33.85404998
-118.1425571,33.84740664
-118.3091591,33.9220208
-118.1294006,34.56772394
-118.1143126,34.56077685
-117.8349978,34.09936291
-118.2323756,33.91991771
-118.1161272,33.87282669
-118.3827788,34.08932097
-118.2096499,33.90871862
-118.1161272,33.87282669
-118.0984807,34.57191596
-118.0612044,34.10871586
-118.1748563,34.70306239
-118.2216942,33.89588742
-118.6956968,34.04122512
-118.1370793,33.89801721
-118.3122436,33.9374066
-118.0959304,34.683508
-118.2464397,33.98376785
-118.2327895,33.89770015
-118.352289,33.87829471
-117.9493194,34.05026676
-118.1064993,34.56482117
-117.8296934,34.61272789
-117.9301236,34.00441777
-118.160077,33.90273893
-118.1671146,33.89717012
-118.3186673,33.77856407
-118.1622173,34.67628338
-118.7935929,34.02147442
-118.4055568,34.43220006
-117.7034399,34.14561864
-118.228316,33.9322812
-117.9924325,34.52821943
-118.4578121,33.98324867
-118.1067305,34.56494428
-118.0730188,33.8311451
-117.8077818,34.1096271
-118.0210862,33.91798249
-118.0573357,33.86539615
-118.0714576,33.83146219
-118.0949591,33.90958743
-117.9339664,34.59829439
-118.082989,34.08446657
-118.0322295,34.03872494
-118.0885795,34.56606185
-118.3091591,33.9220208
-118.1235938,34.69683578
-118.1785094,34.05249588
-117.9724295,34.14702495
-118.3288686,33.34066437
-117.9064284,33.99566112
-117.9909566,34.04246434
-118.1428727,33.90728956
-118.2408422,33.82778756
-118.238383,33.90073971
-118.2284824,33.91369883
-117.924879,34.03575229
-118.159413,34.59910588
-118.3588665,33.942283
-118.5189835,34.47887299
-118.0469966,34.09777279
-117.8984676,34.01094761
-118.1144343,34.66830473
-118.0719474,33.84292177
-118.0690087,33.90219117
-118.4760529,34.44069213
-118.1252944,33.87921943
-118.4760031,34.44113163
-118.1085291,34.69892621
-117.9950775,34.05388817
-118.4918717,34.4216343
-117.9216867,34.03281852
-118.3461736,33.93557269
-118.1373455,33.89104296
-118.1683838,33.90372931
-117.9177169,33.99011888
-117.8853486,34.02249206
-117.8853486,34.02249206
-118.0270519,33.88476102
-118.2776537,33.83156881
-118.0676979,34.0916331
-118.0846788,34.58008186
-118.08435,33.89290445
-118.3299838,33.34265084
-118.2280817,33.93606219
-118.3875583,34.0896729
-118.1598345,33.89476877
-118.0812325,34.04125011
-118.1836857,34.01306294
-118.0677951,33.8598559
-118.0773872,33.99721111
-118.1502587,34.60180265
-118.2198752,33.83480925
-117.8604835,33.99003483
-118.0851361,34.00183884
-118.0772959,34.04200069
-118.1198564,34.17712336
-118.4529041,33.97153167
-118.1052392,34.5646776
-118.1968648,34.6601143
-118.1038041,34.56680503
-118.1901198,34.61348568
-118.0780181,34.14619114
-118.2947145,33.92499823
-117.9836573,34.52115224
-118.0790525,34.08055411
-118.527025,34.37748883
-118.0998419,34.56909928
-117.8281467,33.98654525
-118.4515203,34.4020782
-117.8487234,34.04283024
-117.992258,34.52111821
-118.2089803,33.91025872
-117.8690592,34.00886836
-117.9726652,34.13220591
-118.1307959,33.89942681
